CPT only copyright 2016 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2016 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17951,,,,,,,,
MUSCULOSKELETAL,20661,OTHER,472,"$178,403.36","$138,472.57",,,
MUSCULOSKELETAL,20661,TOTAL,472,"$178,403.36","$138,472.57",,,
MUSCULOSKELETAL,20662,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20662,OTHER,N/A,$702.65,$550.88,,,
MUSCULOSKELETAL,20662,TOTAL,N/A,$702.65,$550.88,,,
MUSCULOSKELETAL,20663,OTHER,N/A,"$1,065.42",$762.72,,,
MUSCULOSKELETAL,20663,TOTAL,N/A,"$1,065.42",$762.72,,,
MUSCULOSKELETAL,20664,OTHER,N/A,"$6,547.62","$5,133.34",,,
MUSCULOSKELETAL,20664,TOTAL,N/A,"$6,547.62","$5,133.34",,,
MUSCULOSKELETAL,20665,80S,N/A,$6.27,$4.92,,,
MUSCULOSKELETAL,20665,OTHER,"2,036","$194,844.83","$151,601.35",,,
MUSCULOSKELETAL,20665,TOTAL,"2,037","$194,851.10","$151,606.27",,,
MUSCULOSKELETAL,20670,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20670,SG,20,"$15,771.10","$12,254.73",,,
MUSCULOSKELETAL,20670,OTHER,"9,330","$2,721,832.48","$2,080,543.88",,,
MUSCULOSKELETAL,20670,TOTAL,"9,350","$2,737,603.58","$2,092,798.61",,,
MUSCULOSKELETAL,20680,80S,"3,617","$165,311.61","$128,314.32",,,
MUSCULOSKELETAL,20680,SG,899,"$730,518.10","$564,418.28",,,
MUSCULOSKELETAL,20680,OTHER,"65,951","$27,096,134.31","$20,882,578.84",,,
MUSCULOSKELETAL,20680,TOTAL,"70,467","$27,991,964.02","$21,575,311.44",,,
MUSCULOSKELETAL,20690,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20690,SG,N/A,"$9,766.59","$7,657.02",,,
MUSCULOSKELETAL,20690,OTHER,"5,094","$2,624,049.24","$2,034,026.31",,,
MUSCULOSKELETAL,20690,TOTAL,"5,101","$2,633,815.83","$2,041,683.33",,,
MUSCULOSKELETAL,20692,80S,597,"$90,281.60","$69,667.83",,,
MUSCULOSKELETAL,20692,SG,N/A,"$3,136.00","$2,458.62",,,
MUSCULOSKELETAL,20692,OTHER,"3,092","$3,354,976.67","$2,593,159.82",,,
MUSCULOSKELETAL,20692,TOTAL,"3,690","$3,448,394.27","$2,665,286.27",,,
MUSCULOSKELETAL,20693,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20693,OTHER,942,"$329,715.41","$254,499.11",,,
MUSCULOSKELETAL,20693,TOTAL,942,"$329,715.41","$254,499.11",,,
MUSCULOSKELETAL,20694,80S,N/A,$22.73,$17.82,,,
MUSCULOSKELETAL,20694,SG,17,"$13,752.91","$10,652.17",,,
MUSCULOSKELETAL,20694,OTHER,"6,508","$1,751,639.63","$1,354,018.12",,,
MUSCULOSKELETAL,20694,TOTAL,"6,526","$1,765,415.27","$1,364,688.11",,,
MUSCULOSKELETAL,20696,80S,54,"$8,193.77","$6,369.40",,,
MUSCULOSKELETAL,20696,OTHER,263,"$284,017.87","$220,147.05",,,
MUSCULOSKELETAL,20696,TOTAL,317,"$292,211.64","$226,516.45",,,
MUSCULOSKELETAL,20697,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20697,OTHER,76,"$149,562.32","$123,040.50",,,
MUSCULOSKELETAL,20697,TOTAL,76,"$149,562.32","$123,040.50",,,
MUSCULOSKELETAL,20802,OTHER,N/A,"$2,675.39","$2,097.50",,,
MUSCULOSKELETAL,20802,TOTAL,N/A,"$2,675.39","$2,097.50",,,
MUSCULOSKELETAL,20805,80S,N/A,$613.35,$480.87,,,
MUSCULOSKELETAL,20805,OTHER,N/A,"$10,656.38","$8,324.42",,,
MUSCULOSKELETAL,20805,TOTAL,N/A,"$11,269.73","$8,805.29",,,
MUSCULOSKELETAL,20808,80S,N/A,$747.38,$585.94,,,
MUSCULOSKELETAL,20808,OTHER,N/A,"$4,486.16","$3,517.15",,,
MUSCULOSKELETAL,20808,TOTAL,N/A,"$5,233.54","$4,103.09",,,
MUSCULOSKELETAL,20816,80S,N/A,$575.25,$450.99,,,
MUSCULOSKELETAL,20816,OTHER,14,"$24,893.43","$18,441.95",,,
MUSCULOSKELETAL,20816,TOTAL,16,"$25,468.68","$18,892.94",,,
MUSCULOSKELETAL,20822,80S,N/A,$408.83,$320.53,,,
MUSCULOSKELETAL,20822,OTHER,11,"$17,860.96","$13,872.87",,,
MUSCULOSKELETAL,20822,TOTAL,13,"$18,269.79","$14,193.40",,,
MUSCULOSKELETAL,20824,OTHER,N/A,"$10,461.64","$8,171.22",,,
MUSCULOSKELETAL,20824,TOTAL,N/A,"$10,461.64","$8,171.22",,,
MUSCULOSKELETAL,20827,80S,N/A,$244.22,$191.47,,,
MUSCULOSKELETAL,20827,OTHER,N/A,"$10,212.88","$7,974.61",,,
MUSCULOSKELETAL,20827,TOTAL,N/A,"$10,457.10","$8,166.08",,,
MUSCULOSKELETAL,20838,80S,N/A,$33.28,$26.09,,,
MUSCULOSKELETAL,20838,TOTAL,N/A,$33.28,$26.09,,,
MUSCULOSKELETAL,20900,80S,"1,156","$17,929.23","$13,870.61",,,
MUSCULOSKELETAL,20900,SG,59,"$38,673.35","$29,708.13",,,
MUSCULOSKELETAL,20900,OTHER,"4,517","$789,792.51","$609,319.72",,,
MUSCULOSKELETAL,20900,TOTAL,"5,732","$846,395.09","$652,898.46",,,
MUSCULOSKELETAL,20902,80S,"1,626","$37,072.49","$28,683.16",,,
MUSCULOSKELETAL,20902,SG,41,"$90,945.15","$70,232.95",,,
MUSCULOSKELETAL,20902,OTHER,"5,041","$1,511,594.54","$1,165,585.93",,,
MUSCULOSKELETAL,20902,TOTAL,"6,708","$1,639,612.18","$1,264,502.04",,,
MUSCULOSKELETAL,20910,80S,N/A,$165.14,$129.46,,,
MUSCULOSKELETAL,20910,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20910,OTHER,73,"$16,877.02","$13,048.05",,,
MUSCULOSKELETAL,20910,TOTAL,76,"$17,042.16","$13,177.51",,,
MUSCULOSKELETAL,20912,80S,N/A,$417.51,$327.33,,,
MUSCULOSKELETAL,20912,SG,40,"$30,601.77","$23,991.72",,,
MUSCULOSKELETAL,20912,OTHER,"1,071","$401,143.89","$311,824.46",,,
MUSCULOSKELETAL,20912,TOTAL,"1,120","$432,163.17","$336,143.51",,,
MUSCULOSKELETAL,20920,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20920,SG,N/A,$765.24,$599.95,,,
MUSCULOSKELETAL,20920,OTHER,100,"$22,318.59","$17,201.52",,,
MUSCULOSKELETAL,20920,TOTAL,102,"$23,083.83","$17,801.47",,,
MUSCULOSKELETAL,20922,80S,19,"$1,035.32",$810.40,,,
MUSCULOSKELETAL,20922,OTHER,360,"$103,555.75","$80,183.93",,,
MUSCULOSKELETAL,20922,TOTAL,379,"$104,591.07","$80,994.33",,,
MUSCULOSKELETAL,20924,80S,148,"$5,608.00","$4,320.13",,,
MUSCULOSKELETAL,20924,SG,N/A,"$6,302.43","$4,627.14",,,
MUSCULOSKELETAL,20924,OTHER,645,"$208,274.35","$161,919.28",,,
MUSCULOSKELETAL,20924,TOTAL,803,"$220,184.78","$170,866.55",,,
MUSCULOSKELETAL,20926,80S,N/A,$64.73,$50.74,,,
MUSCULOSKELETAL,20926,SG,59,"$45,309.31","$35,392.43",,,
MUSCULOSKELETAL,20926,OTHER,"16,176","$5,461,866.98","$4,230,200.97",,,
MUSCULOSKELETAL,20926,TOTAL,"16,236","$5,507,241.02","$4,265,644.14",,,
MUSCULOSKELETAL,20930,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20930,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20930,OTHER,N/A,$115.88,$90.86,,,
MUSCULOSKELETAL,20930,TOTAL,N/A,$115.88,$90.86,,,
MUSCULOSKELETAL,20931,80S,N/A,$48.95,$38.38,,,
MUSCULOSKELETAL,20931,OTHER,"20,341","$2,328,049.41","$1,802,279.14",,,
MUSCULOSKELETAL,20931,TOTAL,"20,344","$2,328,098.36","$1,802,317.52",,,
MUSCULOSKELETAL,20936,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20936,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20936,OTHER,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20936,TOTAL,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20937,80S,"4,972","$119,158.70","$92,576.85",,,
MUSCULOSKELETAL,20937,OTHER,"10,629","$1,811,879.80","$1,404,054.83",,,
MUSCULOSKELETAL,20937,TOTAL,"15,601","$1,931,038.50","$1,496,631.68",,,
MUSCULOSKELETAL,20938,80S,501,"$13,313.60","$10,319.49",,,
MUSCULOSKELETAL,20938,OTHER,"1,526","$285,272.88","$219,840.75",,,
MUSCULOSKELETAL,20938,TOTAL,"2,027","$298,586.48","$230,160.24",,,
MUSCULOSKELETAL,20950,80S,N/A,$14.95,$11.49,,,
MUSCULOSKELETAL,20950,OTHER,305,"$33,765.48","$26,362.11",,,
MUSCULOSKELETAL,20950,TOTAL,306,"$33,780.43","$26,373.60",,,
MUSCULOSKELETAL,20955,80S,16,"$5,974.45","$4,648.72",,,
MUSCULOSKELETAL,20955,OTHER,138,"$323,758.54","$251,680.52",,,
MUSCULOSKELETAL,20955,TOTAL,154,"$329,732.99","$256,329.24",,,
MUSCULOSKELETAL,20956,80S,N/A,"$2,579.88","$2,022.64",,,
MUSCULOSKELETAL,20956,OTHER,32,"$80,136.13","$62,740.17",,,
MUSCULOSKELETAL,20956,TOTAL,39,"$82,716.01","$64,762.81",,,
MUSCULOSKELETAL,20957,OTHER,N/A,"$10,368.69","$8,129.05",,,
MUSCULOSKELETAL,20957,TOTAL,N/A,"$10,368.69","$8,129.05",,,
MUSCULOSKELETAL,20962,80S,N/A,"$2,572.43","$2,016.78",,,
MUSCULOSKELETAL,20962,OTHER,32,"$60,233.33","$47,187.26",,,
MUSCULOSKELETAL,20962,TOTAL,40,"$62,805.76","$49,204.04",,,
MUSCULOSKELETAL,20969,80S,110,"$50,794.89","$39,702.11",,,
MUSCULOSKELETAL,20969,OTHER,712,"$1,865,138.14","$1,450,385.03",,,
MUSCULOSKELETAL,20969,TOTAL,822,"$1,915,933.03","$1,490,087.14",,,
MUSCULOSKELETAL,20970,80S,N/A,$834.06,$653.90,,,
MUSCULOSKELETAL,20970,OTHER,N/A,"$22,737.00","$17,780.51",,,
MUSCULOSKELETAL,20970,TOTAL,N/A,"$23,571.06","$18,434.41",,,
MUSCULOSKELETAL,20972,OTHER,N/A,"$2,313.50","$1,813.78",,,
MUSCULOSKELETAL,20972,TOTAL,N/A,"$2,313.50","$1,813.78",,,
MUSCULOSKELETAL,20974,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20974,OTHER,"1,253","$94,014.22","$71,604.31",,,
MUSCULOSKELETAL,20974,TOTAL,"1,253","$94,014.22","$71,604.31",,,
MUSCULOSKELETAL,20975,80S,223,"$5,631.55","$4,398.49",,,
MUSCULOSKELETAL,20975,OTHER,527,"$93,971.26","$73,049.15",,,
MUSCULOSKELETAL,20975,TOTAL,750,"$99,602.81","$77,447.64",,,
MUSCULOSKELETAL,20979,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20979,OTHER,604,"$32,139.23","$24,341.50",,,
MUSCULOSKELETAL,20979,TOTAL,604,"$32,139.23","$24,341.50",,,
MUSCULOSKELETAL,20982,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20982,OTHER,844,"$319,291.47","$248,517.46",,,
MUSCULOSKELETAL,20982,TOTAL,844,"$319,291.47","$248,517.46",,,
MUSCULOSKELETAL,20983,OTHER,195,"$72,159.14","$56,180.66",,,
MUSCULOSKELETAL,20983,TOTAL,195,"$72,159.14","$56,180.66",,,
MUSCULOSKELETAL,20985,80S,"1,582","$32,686.25","$25,590.01",,,
MUSCULOSKELETAL,20985,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,20985,OTHER,"25,396","$3,817,445.76","$2,977,114.38",,,
MUSCULOSKELETAL,20985,TOTAL,"26,978","$3,850,132.01","$3,002,704.39",,,
MUSCULOSKELETAL,20999,80S,N/A,$920.72,$721.83,,,
MUSCULOSKELETAL,20999,OTHER,258,"$118,484.23","$92,936.79",,,
MUSCULOSKELETAL,20999,TOTAL,265,"$119,404.95","$93,658.62",,,
MUSCULOSKELETAL,21010,80S,N/A,$116.63,$89.60,,,
MUSCULOSKELETAL,21010,OTHER,14,"$8,480.31","$6,619.02",,,
MUSCULOSKELETAL,21010,TOTAL,15,"$8,596.94","$6,708.62",,,
MUSCULOSKELETAL,21011,80S,49,"$1,535.82","$1,202.72",,,
MUSCULOSKELETAL,21011,SG,32,"$5,761.10","$4,366.74",,,
MUSCULOSKELETAL,21011,OTHER,"3,236","$847,970.87","$640,870.46",,,
MUSCULOSKELETAL,21011,TOTAL,"3,317","$855,267.79","$646,439.92",,,
MUSCULOSKELETAL,21012,80S,88,"$3,855.87","$3,023.10",,,
MUSCULOSKELETAL,21012,SG,23,"$17,220.06","$12,987.88",,,
MUSCULOSKELETAL,21012,OTHER,"2,884","$996,606.62","$762,903.92",,,
MUSCULOSKELETAL,21012,TOTAL,"2,995","$1,017,682.55","$778,914.90",,,
MUSCULOSKELETAL,21013,80S,25,"$1,322.12","$1,035.62",,,
MUSCULOSKELETAL,21013,SG,N/A,"$2,513.17","$1,970.35",,,
MUSCULOSKELETAL,21013,OTHER,657,"$244,155.12","$185,358.28",,,
MUSCULOSKELETAL,21013,TOTAL,690,"$247,990.41","$188,364.25",,,
MUSCULOSKELETAL,21014,80S,64,"$4,269.37","$3,345.07",,,
MUSCULOSKELETAL,21014,SG,17,"$10,881.48","$8,457.49",,,
MUSCULOSKELETAL,21014,OTHER,"1,677","$794,095.69","$614,280.33",,,
MUSCULOSKELETAL,21014,TOTAL,"1,758","$809,246.54","$626,082.89",,,
MUSCULOSKELETAL,21015,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21015,SG,N/A,"$4,888.29","$3,832.40",,,
MUSCULOSKELETAL,21015,OTHER,919,"$520,391.58","$405,132.36",,,
MUSCULOSKELETAL,21015,TOTAL,926,"$525,279.87","$408,964.76",,,
MUSCULOSKELETAL,21016,80S,86,"$10,963.48","$8,591.26",,,
MUSCULOSKELETAL,21016,SG,N/A,"$2,780.56","$2,179.96",,,
MUSCULOSKELETAL,21016,OTHER,"2,148","$1,900,075.91","$1,481,853.33",,,
MUSCULOSKELETAL,21016,TOTAL,"2,239","$1,913,819.95","$1,492,624.55",,,
MUSCULOSKELETAL,21025,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21025,SG,N/A,"$3,656.29","$2,866.54",,,
MUSCULOSKELETAL,21025,OTHER,"2,397","$1,575,516.09","$1,223,263.36",,,
MUSCULOSKELETAL,21025,TOTAL,"2,399","$1,579,172.38","$1,226,129.90",,,
MUSCULOSKELETAL,21026,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21026,OTHER,"1,270","$529,248.94","$412,249.34",,,
MUSCULOSKELETAL,21026,TOTAL,"1,270","$529,248.94","$412,249.34",,,
MUSCULOSKELETAL,21029,80S,N/A,$109.21,$85.62,,,
MUSCULOSKELETAL,21029,SG,N/A,"$1,769.24","$1,387.10",,,
MUSCULOSKELETAL,21029,OTHER,239,"$144,824.55","$111,977.09",,,
MUSCULOSKELETAL,21029,TOTAL,242,"$146,703.00","$113,449.81",,,
MUSCULOSKELETAL,21030,OTHER,"1,080","$478,514.73","$366,962.70",,,
MUSCULOSKELETAL,21030,TOTAL,"1,080","$478,514.73","$366,962.70",,,
MUSCULOSKELETAL,21031,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21031,OTHER,387,"$117,728.75","$88,933.78",,,
MUSCULOSKELETAL,21031,TOTAL,387,"$117,728.75","$88,933.78",,,
MUSCULOSKELETAL,21032,OTHER,242,"$74,851.82","$56,483.74",,,
MUSCULOSKELETAL,21032,TOTAL,242,"$74,851.82","$56,483.74",,,
MUSCULOSKELETAL,21034,80S,19,"$2,795.41","$2,191.60",,,
MUSCULOSKELETAL,21034,OTHER,207,"$208,384.81","$163,064.21",,,
MUSCULOSKELETAL,21034,TOTAL,226,"$211,180.22","$165,255.81",,,
MUSCULOSKELETAL,21040,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21040,OTHER,"1,298","$604,885.94","$462,753.29",,,
MUSCULOSKELETAL,21040,TOTAL,"1,298","$604,885.94","$462,753.29",,,
MUSCULOSKELETAL,21044,80S,22,"$2,073.02","$1,624.17",,,
MUSCULOSKELETAL,21044,OTHER,324,"$215,592.71","$167,460.62",,,
MUSCULOSKELETAL,21044,TOTAL,346,"$217,665.73","$169,084.79",,,
MUSCULOSKELETAL,21045,80S,43,"$5,835.40","$4,598.04",,,
MUSCULOSKELETAL,21045,OTHER,439,"$366,935.25","$285,366.56",,,
MUSCULOSKELETAL,21045,TOTAL,482,"$372,770.65","$289,964.60",,,
MUSCULOSKELETAL,21046,80S,N/A,"$1,237.44",$970.15,,,
MUSCULOSKELETAL,21046,OTHER,573,"$576,821.71","$447,489.18",,,
MUSCULOSKELETAL,21046,TOTAL,580,"$578,059.15","$448,459.33",,,
MUSCULOSKELETAL,21047,80S,N/A,"$1,589.05","$1,240.78",,,
MUSCULOSKELETAL,21047,OTHER,139,"$159,133.67","$124,533.06",,,
MUSCULOSKELETAL,21047,TOTAL,147,"$160,722.72","$125,773.84",,,
MUSCULOSKELETAL,21048,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21048,OTHER,321,"$343,568.70","$267,523.86",,,
MUSCULOSKELETAL,21048,TOTAL,321,"$343,568.70","$267,523.86",,,
MUSCULOSKELETAL,21049,80S,N/A,$352.82,$276.62,,,
MUSCULOSKELETAL,21049,OTHER,49,"$49,943.19","$39,014.88",,,
MUSCULOSKELETAL,21049,TOTAL,53,"$50,296.01","$39,291.50",,,
MUSCULOSKELETAL,21050,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21050,OTHER,31,"$22,781.08","$17,843.79",,,
MUSCULOSKELETAL,21050,TOTAL,31,"$22,781.08","$17,843.79",,,
MUSCULOSKELETAL,21060,80S,N/A,$57.47,$45.06,,,
MUSCULOSKELETAL,21060,OTHER,N/A,"$6,214.70","$4,860.10",,,
MUSCULOSKELETAL,21060,TOTAL,11,"$6,272.17","$4,905.16",,,
MUSCULOSKELETAL,21070,80S,N/A,$150.61,$118.08,,,
MUSCULOSKELETAL,21070,OTHER,118,"$47,992.84","$37,313.35",,,
MUSCULOSKELETAL,21070,TOTAL,121,"$48,143.45","$37,431.43",,,
MUSCULOSKELETAL,21073,OTHER,132,"$35,014.88","$26,946.81",,,
MUSCULOSKELETAL,21073,TOTAL,132,"$35,014.88","$26,946.81",,,
MUSCULOSKELETAL,21076,80S,N/A,$60.31,$47.28,,,
MUSCULOSKELETAL,21076,OTHER,429,"$303,600.96","$236,067.00",,,
MUSCULOSKELETAL,21076,TOTAL,430,"$303,661.27","$236,114.28",,,
MUSCULOSKELETAL,21077,OTHER,25,"$58,613.91","$45,495.59",,,
MUSCULOSKELETAL,21077,TOTAL,25,"$58,613.91","$45,495.59",,,
MUSCULOSKELETAL,21079,OTHER,"1,037","$1,300,095.41","$1,013,549.32",,,
MUSCULOSKELETAL,21079,TOTAL,"1,037","$1,300,095.41","$1,013,549.32",,,
MUSCULOSKELETAL,21080,OTHER,401,"$697,423.15","$542,850.72",,,
MUSCULOSKELETAL,21080,TOTAL,401,"$697,423.15","$542,850.72",,,
MUSCULOSKELETAL,21081,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21081,OTHER,193,"$318,196.43","$246,556.13",,,
MUSCULOSKELETAL,21081,TOTAL,193,"$318,196.43","$246,556.13",,,
MUSCULOSKELETAL,21082,OTHER,100,"$126,728.11","$98,612.81",,,
MUSCULOSKELETAL,21082,TOTAL,100,"$126,728.11","$98,612.81",,,
MUSCULOSKELETAL,21083,OTHER,31,"$39,292.92","$30,785.01",,,
MUSCULOSKELETAL,21083,TOTAL,31,"$39,292.92","$30,785.01",,,
MUSCULOSKELETAL,21084,OTHER,75,"$131,033.73","$102,498.13",,,
MUSCULOSKELETAL,21084,TOTAL,75,"$131,033.73","$102,498.13",,,
MUSCULOSKELETAL,21085,OTHER,"2,650","$1,862,035.52","$1,444,527.41",,,
MUSCULOSKELETAL,21085,TOTAL,"2,650","$1,862,035.52","$1,444,527.41",,,
MUSCULOSKELETAL,21086,OTHER,42,"$75,078.18","$58,297.32",,,
MUSCULOSKELETAL,21086,TOTAL,42,"$75,078.18","$58,297.32",,,
MUSCULOSKELETAL,21087,OTHER,86,"$146,335.36","$113,064.35",,,
MUSCULOSKELETAL,21087,TOTAL,86,"$146,335.36","$113,064.35",,,
MUSCULOSKELETAL,21088,OTHER,66,"$199,805.48","$155,438.50",,,
MUSCULOSKELETAL,21088,TOTAL,66,"$199,805.48","$155,438.50",,,
MUSCULOSKELETAL,21089,OTHER,430,"$212,240.13","$163,123.41",,,
MUSCULOSKELETAL,21089,TOTAL,430,"$212,240.13","$163,123.41",,,
MUSCULOSKELETAL,21100,OTHER,N/A,$279.82,$219.38,,,
MUSCULOSKELETAL,21100,TOTAL,N/A,$279.82,$219.38,,,
MUSCULOSKELETAL,21110,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21110,OTHER,"1,280","$964,663.89","$751,589.74",,,
MUSCULOSKELETAL,21110,TOTAL,"1,280","$964,663.89","$751,589.74",,,
MUSCULOSKELETAL,21116,OTHER,64,"$7,861.14","$5,780.34",,,
MUSCULOSKELETAL,21116,TOTAL,64,"$7,861.14","$5,780.34",,,
MUSCULOSKELETAL,21120,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21120,OTHER,13,"$6,134.27","$4,809.26",,,
MUSCULOSKELETAL,21120,TOTAL,13,"$6,134.27","$4,809.26",,,
MUSCULOSKELETAL,21121,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21121,OTHER,N/A,"$2,082.88","$1,627.89",,,
MUSCULOSKELETAL,21121,TOTAL,N/A,"$2,082.88","$1,627.89",,,
MUSCULOSKELETAL,21122,80S,N/A,$53.39,$41.86,,,
MUSCULOSKELETAL,21122,OTHER,N/A,$738.05,$578.63,,,
MUSCULOSKELETAL,21122,TOTAL,N/A,$791.44,$620.49,,,
MUSCULOSKELETAL,21125,80S,N/A,$63.00,$49.39,,,
MUSCULOSKELETAL,21125,OTHER,20,"$17,597.18","$13,513.38",,,
MUSCULOSKELETAL,21125,TOTAL,21,"$17,660.18","$13,562.77",,,
MUSCULOSKELETAL,21127,80S,N/A,$146.80,$115.09,,,
MUSCULOSKELETAL,21127,OTHER,N/A,"$6,278.65","$4,922.47",,,
MUSCULOSKELETAL,21127,TOTAL,N/A,"$6,425.45","$5,037.56",,,
MUSCULOSKELETAL,21137,80S,N/A,$129.17,$101.27,,,
MUSCULOSKELETAL,21137,OTHER,N/A,"$5,311.27","$4,164.04",,,
MUSCULOSKELETAL,21137,TOTAL,N/A,"$5,440.44","$4,265.31",,,
MUSCULOSKELETAL,21138,80S,N/A,$122.21,$95.81,,,
MUSCULOSKELETAL,21138,OTHER,N/A,"$2,894.48","$2,262.46",,,
MUSCULOSKELETAL,21138,TOTAL,N/A,"$3,016.69","$2,358.27",,,
MUSCULOSKELETAL,21139,OTHER,N/A,"$2,110.20","$1,649.97",,,
MUSCULOSKELETAL,21139,TOTAL,N/A,"$2,110.20","$1,649.97",,,
MUSCULOSKELETAL,21141,80S,N/A,"$1,189.52",$928.82,,,
MUSCULOSKELETAL,21141,OTHER,37,"$44,262.60","$33,695.48",,,
MUSCULOSKELETAL,21141,TOTAL,44,"$45,452.12","$34,624.30",,,
MUSCULOSKELETAL,21142,80S,N/A,$325.27,$255.01,,,
MUSCULOSKELETAL,21142,OTHER,N/A,"$11,594.89","$8,915.14",,,
MUSCULOSKELETAL,21142,TOTAL,13,"$11,920.16","$9,170.15",,,
MUSCULOSKELETAL,21143,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,21143,OTHER,N/A,"$5,090.54","$3,978.52",,,
MUSCULOSKELETAL,21143,TOTAL,N/A,"$5,090.54","$3,978.52",,,
MUSCULOSKELETAL,21145,80S,N/A,$282.28,$221.30,,,
MUSCULOSKELETAL,21145,OTHER,24,"$39,457.22","$30,833.95",,,
MUSCULOSKELETAL,21145,TOTAL,25,"$39,739.50","$31,055.25",,,
MUSCULOSKELETAL,21146,OTHER,N/A,"$12,344.64","$9,678.22",,,
MUSCULOSKELETAL,21146,TOTAL,N/A,"$12,344.64","$9,678.22",,,
MUSCULOSKELETAL,21147,OTHER,N/A,"$6,321.83","$4,457.28",,,
MUSCULOSKELETAL,21147,TOTAL,N/A,"$6,321.83","$4,457.28",,,
MUSCULOSKELETAL,21150,OTHER,N/A,"$1,601.27","$1,255.40",,,
MUSCULOSKELETAL,21150,TOTAL,N/A,"$1,601.27","$1,255.40",,,
MUSCULOSKELETAL,21151,80S,N/A,$273.65,$214.54,,,
MUSCULOSKELETAL,21151,TOTAL,N/A,$273.65,$214.54,,,
MUSCULOSKELETAL,21154,OTHER,N/A,"$3,197.48","$2,506.82",,,
MUSCULOSKELETAL,21154,TOTAL,N/A,"$3,197.48","$2,506.82",,,
MUSCULOSKELETAL,21155,80S,N/A,$293.39,$230.02,,,
MUSCULOSKELETAL,21155,OTHER,N/A,"$3,940.48","$3,089.33",,,
MUSCULOSKELETAL,21155,TOTAL,N/A,"$4,233.87","$3,319.35",,,
MUSCULOSKELETAL,21159,OTHER,N/A,"$2,478.19","$1,904.04",,,
MUSCULOSKELETAL,21159,TOTAL,N/A,"$2,478.19","$1,904.04",,,
MUSCULOSKELETAL,21172,80S,N/A,$742.30,$533.30,,,
MUSCULOSKELETAL,21172,OTHER,57,"$88,794.26","$69,484.68",,,
MUSCULOSKELETAL,21172,TOTAL,60,"$89,536.56","$70,017.98",,,
MUSCULOSKELETAL,21175,80S,N/A,$356.78,$279.71,,,
MUSCULOSKELETAL,21175,OTHER,N/A,"$8,774.01","$6,878.81",,,
MUSCULOSKELETAL,21175,TOTAL,N/A,"$9,130.79","$7,158.52",,,
MUSCULOSKELETAL,21179,OTHER,N/A,"$10,427.88","$7,249.17",,,
MUSCULOSKELETAL,21179,TOTAL,N/A,"$10,427.88","$7,249.17",,,
MUSCULOSKELETAL,21180,80S,N/A,$119.90,$92.12,,,
MUSCULOSKELETAL,21180,OTHER,N/A,"$1,647.52","$1,279.67",,,
MUSCULOSKELETAL,21180,TOTAL,N/A,"$1,767.42","$1,371.79",,,
MUSCULOSKELETAL,21181,OTHER,31,"$25,442.37","$19,946.85",,,
MUSCULOSKELETAL,21181,TOTAL,31,"$25,442.37","$19,946.85",,,
MUSCULOSKELETAL,21182,OTHER,12,"$20,243.02","$14,699.64",,,
MUSCULOSKELETAL,21182,TOTAL,12,"$20,243.02","$14,699.64",,,
MUSCULOSKELETAL,21183,OTHER,N/A,"$7,652.97","$5,999.91",,,
MUSCULOSKELETAL,21183,TOTAL,N/A,"$7,652.97","$5,999.91",,,
MUSCULOSKELETAL,21188,OTHER,23,"$28,905.95","$22,647.23",,,
MUSCULOSKELETAL,21188,TOTAL,23,"$28,905.95","$22,647.23",,,
