CPT only copyright 2017 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2017 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17926,,,,,,,,
INTEGUMENTARY,11720,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11720,OTHER,"2,108,272","$67,161,614.57","$47,719,016.34",,,
INTEGUMENTARY,11720,TOTAL,"2,108,272","$67,161,614.57","$47,719,016.34",,,
INTEGUMENTARY,11721,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11721,OTHER,"7,188,720","$315,245,337.73","$223,594,636.46",,,
INTEGUMENTARY,11721,TOTAL,"7,188,720","$315,245,337.73","$223,594,636.46",,,
INTEGUMENTARY,11730,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11730,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11730,OTHER,"421,672","$42,210,669.57","$30,647,083.05",,,
INTEGUMENTARY,11730,TOTAL,"421,672","$42,210,669.57","$30,647,083.05",,,
INTEGUMENTARY,11732,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11732,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11732,OTHER,"57,604","$1,781,805.79","$1,339,257.88",,,
INTEGUMENTARY,11732,TOTAL,"57,604","$1,781,805.79","$1,339,257.88",,,
INTEGUMENTARY,11740,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11740,OTHER,"19,937","$825,315.28","$605,942.39",,,
INTEGUMENTARY,11740,TOTAL,"19,937","$825,315.28","$605,942.39",,,
INTEGUMENTARY,11750,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11750,SG,129,"$8,351.79","$6,522.01",,,
INTEGUMENTARY,11750,OTHER,"207,783","$28,093,837.96","$20,262,662.20",,,
INTEGUMENTARY,11750,TOTAL,"207,912","$28,102,189.75","$20,269,184.21",,,
INTEGUMENTARY,11755,80S,N/A,$49.71,$38.49,,,
INTEGUMENTARY,11755,SG,N/A,$230.23,$180.49,,,
INTEGUMENTARY,11755,OTHER,"61,318","$7,510,447.96","$5,517,280.61",,,
INTEGUMENTARY,11755,TOTAL,"61,326","$7,510,727.90","$5,517,499.59",,,
INTEGUMENTARY,11760,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11760,SG,22,"$3,312.74","$2,597.16",,,
INTEGUMENTARY,11760,OTHER,"5,004","$572,336.79","$420,656.81",,,
INTEGUMENTARY,11760,TOTAL,"5,026","$575,649.53","$423,253.97",,,
INTEGUMENTARY,11762,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11762,SG,N/A,$169.35,$132.77,,,
INTEGUMENTARY,11762,OTHER,352,"$69,685.98","$52,209.84",,,
INTEGUMENTARY,11762,TOTAL,354,"$69,855.33","$52,342.61",,,
INTEGUMENTARY,11765,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11765,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11765,OTHER,"50,415","$7,291,119.46","$5,427,478.87",,,
INTEGUMENTARY,11765,TOTAL,"50,415","$7,291,119.46","$5,427,478.87",,,
INTEGUMENTARY,11770,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11770,SG,N/A,"$1,018.72",$798.68,,,
INTEGUMENTARY,11770,OTHER,481,"$123,610.83","$94,591.22",,,
INTEGUMENTARY,11770,TOTAL,482,"$124,629.55","$95,389.90",,,
INTEGUMENTARY,11771,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11771,SG,N/A,"$2,062.88","$1,617.30",,,
INTEGUMENTARY,11771,OTHER,582,"$287,007.15","$219,068.73",,,
INTEGUMENTARY,11771,TOTAL,584,"$289,070.03","$220,686.03",,,
INTEGUMENTARY,11772,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11772,SG,N/A,"$6,404.11","$4,968.98",,,
INTEGUMENTARY,11772,OTHER,494,"$291,901.89","$222,355.24",,,
INTEGUMENTARY,11772,TOTAL,501,"$298,306.00","$227,324.22",,,
INTEGUMENTARY,11900,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11900,OTHER,"234,866","$10,883,335.12","$7,717,777.54",,,
INTEGUMENTARY,11900,TOTAL,"234,866","$10,883,335.12","$7,717,777.54",,,
INTEGUMENTARY,11901,OTHER,"67,532","$4,398,108.47","$3,132,794.98",,,
INTEGUMENTARY,11901,TOTAL,"67,532","$4,398,108.47","$3,132,794.98",,,
INTEGUMENTARY,11920,SG,N/A,$114.46,$89.74,,,
INTEGUMENTARY,11920,OTHER,171,"$23,398.78","$16,581.75",,,
INTEGUMENTARY,11920,TOTAL,172,"$23,513.24","$16,671.49",,,
INTEGUMENTARY,11921,80S,N/A,$64.41,$50.52,,,
INTEGUMENTARY,11921,SG,11,"$1,307.53",$982.61,,,
INTEGUMENTARY,11921,OTHER,912,"$165,610.39","$120,171.46",,,
INTEGUMENTARY,11921,TOTAL,926,"$166,982.33","$121,204.59",,,
INTEGUMENTARY,11922,80S,N/A,$9.34,$7.34,,,
INTEGUMENTARY,11922,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11922,OTHER,387,"$21,874.63","$16,789.03",,,
INTEGUMENTARY,11922,TOTAL,389,"$21,883.97","$16,796.37",,,
INTEGUMENTARY,11950,OTHER,N/A,$570.95,$447.61,,,
INTEGUMENTARY,11950,TOTAL,N/A,$570.95,$447.61,,,
INTEGUMENTARY,11951,OTHER,11,$490.36,$381.03,,,
INTEGUMENTARY,11951,TOTAL,11,$490.36,$381.03,,,
INTEGUMENTARY,11952,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11952,OTHER,24,"$1,954.81","$1,242.40",,,
INTEGUMENTARY,11952,TOTAL,24,"$1,954.81","$1,242.40",,,
INTEGUMENTARY,11954,80S,N/A,$17.93,$14.05,,,
INTEGUMENTARY,11954,OTHER,56,"$5,950.15","$4,445.56",,,
INTEGUMENTARY,11954,TOTAL,57,"$5,968.08","$4,459.61",,,
INTEGUMENTARY,11960,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11960,OTHER,"1,041","$982,568.62","$764,724.66",,,
INTEGUMENTARY,11960,TOTAL,"1,041","$982,568.62","$764,724.66",,,
INTEGUMENTARY,11970,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11970,SG,N/A,"$2,856.42","$2,239.44",,,
INTEGUMENTARY,11970,OTHER,"2,626","$1,958,806.49","$1,505,122.47",,,
INTEGUMENTARY,11970,TOTAL,"2,627","$1,961,662.91","$1,507,361.91",,,
INTEGUMENTARY,11971,80S,15,$669.59,$524.94,,,
INTEGUMENTARY,11971,SG,N/A,"$1,146.38",$14.70,,,
INTEGUMENTARY,11971,OTHER,970,"$324,948.08","$248,495.78",,,
INTEGUMENTARY,11971,TOTAL,986,"$326,764.05","$249,035.42",,,
INTEGUMENTARY,11976,OTHER,94,"$11,333.94","$7,364.10",,,
INTEGUMENTARY,11976,TOTAL,94,"$11,333.94","$7,364.10",,,
INTEGUMENTARY,11980,OTHER,"32,412","$2,974,320.33","$2,179,190.59",,,
INTEGUMENTARY,11980,TOTAL,"32,412","$2,974,320.33","$2,179,190.59",,,
INTEGUMENTARY,11981,80S,624,"$4,402.85","$3,446.96",,,
INTEGUMENTARY,11981,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,11981,OTHER,"12,785","$738,391.96","$557,896.33",,,
INTEGUMENTARY,11981,TOTAL,"13,409","$742,794.81","$561,343.29",,,
INTEGUMENTARY,11982,80S,259,"$2,138.44","$1,683.53",,,
INTEGUMENTARY,11982,OTHER,"4,123","$343,930.15","$254,592.40",,,
INTEGUMENTARY,11982,TOTAL,"4,382","$346,068.59","$256,275.93",,,
INTEGUMENTARY,11983,80S,76,"$1,368.99","$1,052.65",,,
INTEGUMENTARY,11983,OTHER,"2,411","$385,952.13","$285,754.82",,,
INTEGUMENTARY,11983,TOTAL,"2,487","$387,321.12","$286,807.47",,,
INTEGUMENTARY,12001,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12001,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12001,OTHER,"191,275","$9,979,696.82","$7,213,990.81",,,
INTEGUMENTARY,12001,TOTAL,"191,275","$9,979,696.82","$7,213,990.81",,,
INTEGUMENTARY,12002,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12002,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12002,OTHER,"147,990","$9,536,057.57","$7,022,839.22",,,
INTEGUMENTARY,12002,TOTAL,"147,990","$9,536,057.57","$7,022,839.22",,,
INTEGUMENTARY,12004,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12004,OTHER,"22,962","$1,776,303.13","$1,338,310.03",,,
INTEGUMENTARY,12004,TOTAL,"22,962","$1,776,303.13","$1,338,310.03",,,
INTEGUMENTARY,12005,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12005,OTHER,"6,230","$606,908.38","$462,275.36",,,
INTEGUMENTARY,12005,TOTAL,"6,230","$606,908.38","$462,275.36",,,
INTEGUMENTARY,12006,OTHER,"1,242","$149,197.91","$115,021.11",,,
INTEGUMENTARY,12006,TOTAL,"1,242","$149,197.91","$115,021.11",,,
INTEGUMENTARY,12007,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12007,OTHER,441,"$65,847.51","$50,468.89",,,
INTEGUMENTARY,12007,TOTAL,441,"$65,847.51","$50,468.89",,,
INTEGUMENTARY,12011,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12011,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12011,OTHER,"92,223","$5,393,553.78","$4,060,218.66",,,
INTEGUMENTARY,12011,TOTAL,"92,223","$5,393,553.78","$4,060,218.66",,,
INTEGUMENTARY,12013,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12013,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12013,OTHER,"52,007","$3,115,287.05","$2,371,124.70",,,
INTEGUMENTARY,12013,TOTAL,"52,007","$3,115,287.05","$2,371,124.70",,,
INTEGUMENTARY,12014,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12014,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12014,OTHER,"6,924","$524,491.35","$402,902.50",,,
INTEGUMENTARY,12014,TOTAL,"6,924","$524,491.35","$402,902.50",,,
INTEGUMENTARY,12015,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12015,OTHER,"3,503","$330,399.50","$254,740.69",,,
INTEGUMENTARY,12015,TOTAL,"3,503","$330,399.50","$254,740.69",,,
INTEGUMENTARY,12016,OTHER,560,"$71,860.70","$54,836.66",,,
INTEGUMENTARY,12016,TOTAL,560,"$71,860.70","$54,836.66",,,
INTEGUMENTARY,12017,OTHER,73,"$10,389.47","$7,919.81",,,
INTEGUMENTARY,12017,TOTAL,73,"$10,389.47","$7,919.81",,,
INTEGUMENTARY,12018,OTHER,26,"$4,465.01","$3,304.82",,,
INTEGUMENTARY,12018,TOTAL,26,"$4,465.01","$3,304.82",,,
INTEGUMENTARY,12020,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12020,SG,11,"$2,664.10","$2,088.65",,,
INTEGUMENTARY,12020,OTHER,"4,768","$1,000,323.27","$765,689.45",,,
INTEGUMENTARY,12020,TOTAL,"4,779","$1,002,987.37","$767,778.10",,,
INTEGUMENTARY,12021,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12021,SG,N/A,$701.24,$549.76,,,
INTEGUMENTARY,12021,OTHER,"3,482","$528,949.27","$403,948.96",,,
INTEGUMENTARY,12021,TOTAL,"3,486","$529,650.51","$404,498.72",,,
INTEGUMENTARY,12031,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12031,SG,56,"$7,251.62","$5,685.32",,,
INTEGUMENTARY,12031,OTHER,"61,173","$11,351,347.37","$8,523,927.07",,,
INTEGUMENTARY,12031,TOTAL,"61,229","$11,358,598.99","$8,529,612.39",,,
INTEGUMENTARY,12032,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12032,SG,214,"$24,891.83","$18,449.65",,,
INTEGUMENTARY,12032,OTHER,"263,420","$68,071,457.75","$51,765,970.22",,,
INTEGUMENTARY,12032,TOTAL,"263,634","$68,096,349.58","$51,784,419.87",,,
INTEGUMENTARY,12034,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12034,SG,25,"$2,659.11","$1,807.44",,,
INTEGUMENTARY,12034,OTHER,"25,410","$5,221,954.17","$3,997,916.42",,,
INTEGUMENTARY,12034,TOTAL,"25,435","$5,224,613.28","$3,999,723.86",,,
INTEGUMENTARY,12035,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12035,SG,N/A,$560.35,$439.31,,,
INTEGUMENTARY,12035,OTHER,"5,210","$1,083,249.30","$834,999.37",,,
INTEGUMENTARY,12035,TOTAL,"5,217","$1,083,809.65","$835,438.68",,,
INTEGUMENTARY,12036,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12036,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12036,OTHER,"1,109","$254,446.00","$196,306.14",,,
INTEGUMENTARY,12036,TOTAL,"1,109","$254,446.00","$196,306.14",,,
INTEGUMENTARY,12037,80S,N/A,$372.90,$292.36,,,
INTEGUMENTARY,12037,SG,N/A,$592.50,$464.52,,,
INTEGUMENTARY,12037,OTHER,619,"$194,917.69","$148,828.82",,,
INTEGUMENTARY,12037,TOTAL,629,"$195,883.09","$149,585.70",,,
INTEGUMENTARY,12041,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12041,SG,27,"$4,247.35","$3,121.63",,,
INTEGUMENTARY,12041,OTHER,"20,353","$3,471,955.81","$2,596,890.54",,,
INTEGUMENTARY,12041,TOTAL,"20,380","$3,476,203.16","$2,600,012.17",,,
INTEGUMENTARY,12042,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12042,SG,52,"$4,636.92","$3,570.52",,,
INTEGUMENTARY,12042,OTHER,"50,057","$10,585,650.00","$8,049,894.80",,,
INTEGUMENTARY,12042,TOTAL,"50,109","$10,590,286.92","$8,053,465.32",,,
INTEGUMENTARY,12044,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12044,OTHER,"2,290","$521,991.53","$396,773.37",,,
INTEGUMENTARY,12044,TOTAL,"2,290","$521,991.53","$396,773.37",,,
INTEGUMENTARY,12045,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12045,SG,N/A,$115.87,$90.85,,,
INTEGUMENTARY,12045,OTHER,400,"$90,189.02","$68,588.04",,,
INTEGUMENTARY,12045,TOTAL,401,"$90,304.89","$68,678.89",,,
INTEGUMENTARY,12046,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12046,OTHER,108,"$26,449.99","$20,242.05",,,
INTEGUMENTARY,12046,TOTAL,108,"$26,449.99","$20,242.05",,,
INTEGUMENTARY,12047,80S,N/A,$58.25,$45.67,,,
INTEGUMENTARY,12047,OTHER,53,"$16,386.38","$12,626.97",,,
INTEGUMENTARY,12047,TOTAL,54,"$16,444.63","$12,672.64",,,
INTEGUMENTARY,12051,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12051,SG,507,"$23,891.03","$18,641.92",,,
INTEGUMENTARY,12051,OTHER,"57,727","$9,919,582.74","$7,531,089.22",,,
INTEGUMENTARY,12051,TOTAL,"58,234","$9,943,473.77","$7,549,731.14",,,
INTEGUMENTARY,12052,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12052,SG,80,"$7,810.84","$6,023.63",,,
INTEGUMENTARY,12052,OTHER,"77,832","$15,775,208.33","$12,071,269.63",,,
INTEGUMENTARY,12052,TOTAL,"77,912","$15,783,019.17","$12,077,293.26",,,
INTEGUMENTARY,12053,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12053,SG,12,"$1,027.05",$805.20,,,
INTEGUMENTARY,12053,OTHER,"9,486","$2,099,513.01","$1,617,495.86",,,
INTEGUMENTARY,12053,TOTAL,"9,498","$2,100,540.06","$1,618,301.06",,,
INTEGUMENTARY,12054,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12054,SG,N/A,$305.76,$239.70,,,
INTEGUMENTARY,12054,OTHER,"2,679","$555,467.20","$428,595.00",,,
INTEGUMENTARY,12054,TOTAL,"2,681","$555,772.96","$428,834.70",,,
INTEGUMENTARY,12055,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,12055,OTHER,355,"$96,666.48","$75,692.51",,,
INTEGUMENTARY,12055,TOTAL,355,"$96,666.48","$75,692.51",,,
INTEGUMENTARY,12056,OTHER,49,"$16,418.31","$12,609.72",,,
INTEGUMENTARY,12056,TOTAL,49,"$16,418.31","$12,609.72",,,
INTEGUMENTARY,12057,80S,N/A,$26.42,$20.72,,,
INTEGUMENTARY,12057,OTHER,27,"$8,850.31","$6,706.40",,,
INTEGUMENTARY,12057,TOTAL,28,"$8,876.73","$6,727.12",,,
INTEGUMENTARY,13100,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13100,SG,16,"$3,792.73","$2,973.53",,,
INTEGUMENTARY,13100,OTHER,"6,194","$1,800,261.50","$1,367,365.67",,,
INTEGUMENTARY,13100,TOTAL,"6,210","$1,804,054.23","$1,370,339.20",,,
INTEGUMENTARY,13101,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13101,SG,456,"$103,639.39","$78,975.82",,,
INTEGUMENTARY,13101,OTHER,"94,891","$30,444,417.30","$23,358,816.85",,,
INTEGUMENTARY,13101,TOTAL,"95,347","$30,548,056.69","$23,437,792.67",,,
INTEGUMENTARY,13102,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13102,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13102,OTHER,"24,083","$2,351,109.50","$1,823,960.61",,,
INTEGUMENTARY,13102,TOTAL,"24,083","$2,351,109.50","$1,823,960.61",,,
INTEGUMENTARY,13120,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13120,SG,30,"$6,104.40","$4,304.28",,,
INTEGUMENTARY,13120,OTHER,"11,490","$3,047,791.39","$2,334,858.73",,,
INTEGUMENTARY,13120,TOTAL,"11,520","$3,053,895.79","$2,339,163.01",,,
INTEGUMENTARY,13121,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13121,SG,"1,316","$325,502.27","$248,655.24",,,
INTEGUMENTARY,13121,OTHER,"187,223","$58,494,205.01","$45,097,486.89",,,
INTEGUMENTARY,13121,TOTAL,"188,539","$58,819,707.28","$45,346,142.13",,,
INTEGUMENTARY,13122,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13122,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13122,OTHER,"26,941","$3,097,133.06","$2,413,006.74",,,
INTEGUMENTARY,13122,TOTAL,"26,941","$3,097,133.06","$2,413,006.74",,,
INTEGUMENTARY,13131,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13131,SG,183,"$25,961.99","$19,627.67",,,
INTEGUMENTARY,13131,OTHER,"41,013","$10,177,819.34","$7,821,301.60",,,
INTEGUMENTARY,13131,TOTAL,"41,196","$10,203,781.33","$7,840,929.27",,,
INTEGUMENTARY,13132,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13132,SG,"2,562","$637,813.56","$484,056.79",,,
INTEGUMENTARY,13132,OTHER,"288,517","$84,020,294.20","$64,865,295.08",,,
INTEGUMENTARY,13132,TOTAL,"291,079","$84,658,107.76","$65,349,351.87",,,
INTEGUMENTARY,13133,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13133,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13133,OTHER,"15,713","$2,567,224.07","$1,996,720.01",,,
INTEGUMENTARY,13133,TOTAL,"15,713","$2,567,224.07","$1,996,720.01",,,
INTEGUMENTARY,13150,OTHER,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13150,TOTAL,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13151,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13151,SG,187,"$44,778.39","$33,215.59",,,
INTEGUMENTARY,13151,OTHER,"35,737","$9,324,078.02","$7,169,907.07",,,
INTEGUMENTARY,13151,TOTAL,"35,924","$9,368,856.41","$7,203,122.66",,,
INTEGUMENTARY,13152,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13152,SG,523,"$135,547.46","$101,749.32",,,
INTEGUMENTARY,13152,OTHER,"55,534","$16,461,335.49","$12,701,464.42",,,
INTEGUMENTARY,13152,TOTAL,"56,057","$16,596,882.95","$12,803,213.74",,,
INTEGUMENTARY,13153,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13153,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13153,OTHER,"1,013","$166,800.28","$129,714.74",,,
INTEGUMENTARY,13153,TOTAL,"1,013","$166,800.28","$129,714.74",,,
INTEGUMENTARY,13160,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,13160,SG,243,"$187,099.33","$145,848.85",,,
INTEGUMENTARY,13160,OTHER,"17,047","$11,995,907.39","$9,284,023.77",,,
INTEGUMENTARY,13160,TOTAL,"17,290","$12,183,006.72","$9,429,872.62",,,
INTEGUMENTARY,14000,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14000,SG,98,"$69,040.84","$54,127.94",,,
INTEGUMENTARY,14000,OTHER,"9,545","$4,641,375.06","$3,589,396.24",,,
INTEGUMENTARY,14000,TOTAL,"9,643","$4,710,415.90","$3,643,524.18",,,
INTEGUMENTARY,14001,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14001,SG,91,"$66,142.94","$51,552.93",,,
INTEGUMENTARY,14001,OTHER,"10,150","$6,416,704.09","$4,957,395.86",,,
INTEGUMENTARY,14001,TOTAL,"10,241","$6,482,847.03","$5,008,948.79",,,
INTEGUMENTARY,14020,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14020,SG,326,"$244,304.27","$189,969.75",,,
INTEGUMENTARY,14020,OTHER,"22,075","$13,934,400.73","$10,785,529.04",,,
INTEGUMENTARY,14020,TOTAL,"22,401","$14,178,705.00","$10,975,498.79",,,
INTEGUMENTARY,14021,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14021,SG,254,"$197,264.65","$153,770.56",,,
INTEGUMENTARY,14021,OTHER,"20,219","$16,325,189.01","$12,621,824.78",,,
INTEGUMENTARY,14021,TOTAL,"20,473","$16,522,453.66","$12,775,595.34",,,
INTEGUMENTARY,14040,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14040,SG,982,"$725,994.14","$560,354.19",,,
INTEGUMENTARY,14040,OTHER,"77,599","$52,941,176.15","$40,900,506.86",,,
INTEGUMENTARY,14040,TOTAL,"78,581","$53,667,170.29","$41,460,861.05",,,
INTEGUMENTARY,14041,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14041,SG,775,"$613,313.33","$474,331.73",,,
INTEGUMENTARY,14041,OTHER,"46,879","$40,909,134.21","$31,621,549.03",,,
INTEGUMENTARY,14041,TOTAL,"47,654","$41,522,447.54","$32,095,880.76",,,
INTEGUMENTARY,14060,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14060,SG,"1,742","$1,310,330.94","$1,010,982.88",,,
INTEGUMENTARY,14060,OTHER,"103,719","$73,958,382.97","$57,110,139.38",,,
INTEGUMENTARY,14060,TOTAL,"105,461","$75,268,713.91","$58,121,122.26",,,
INTEGUMENTARY,14061,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14061,SG,547,"$415,866.56","$318,135.00",,,
INTEGUMENTARY,14061,OTHER,"32,438","$30,118,261.47","$23,279,569.75",,,
INTEGUMENTARY,14061,TOTAL,"32,985","$30,534,128.03","$23,597,704.75",,,
INTEGUMENTARY,14301,80S,"1,776","$192,073.39","$148,814.16",,,
INTEGUMENTARY,14301,SG,328,"$440,672.38","$342,275.29",,,
INTEGUMENTARY,14301,OTHER,"37,445","$35,060,952.76","$27,193,137.93",,,
INTEGUMENTARY,14301,TOTAL,"39,549","$35,693,698.53","$27,684,227.38",,,
INTEGUMENTARY,14302,80S,"4,570","$152,399.24","$118,503.05",,,
INTEGUMENTARY,14302,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,14302,OTHER,"36,249","$8,281,987.55","$6,438,575.07",,,
INTEGUMENTARY,14302,TOTAL,"40,819","$8,434,386.79","$6,557,078.12",,,
INTEGUMENTARY,14350,80S,N/A,$822.81,$656.98,,,
INTEGUMENTARY,14350,SG,N/A,"$1,312.55","$1,029.04",,,
INTEGUMENTARY,14350,OTHER,442,"$278,840.69","$216,287.96",,,
INTEGUMENTARY,14350,TOTAL,451,"$280,976.05","$217,973.98",,,
INTEGUMENTARY,15002,80S,594,"$20,135.83","$15,621.39",,,
INTEGUMENTARY,15002,SG,33,"$18,950.66","$14,311.63",,,
INTEGUMENTARY,15002,OTHER,"21,268","$5,398,886.11","$4,176,942.74",,,
INTEGUMENTARY,15002,TOTAL,"21,895","$5,437,972.60","$4,206,875.76",,,
INTEGUMENTARY,15003,80S,"2,423","$16,376.99","$12,728.48",,,
INTEGUMENTARY,15003,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15003,OTHER,"45,343","$2,111,154.07","$1,638,363.60",,,
INTEGUMENTARY,15003,TOTAL,"47,766","$2,127,531.06","$1,651,092.08",,,
INTEGUMENTARY,15004,80S,369,"$14,912.11","$11,541.92",,,
INTEGUMENTARY,15004,SG,159,"$22,276.51","$17,410.38",,,
INTEGUMENTARY,15004,OTHER,"32,272","$9,652,890.76","$7,468,999.31",,,
INTEGUMENTARY,15004,TOTAL,"32,800","$9,690,079.38","$7,497,951.61",,,
INTEGUMENTARY,15005,80S,284,"$3,980.26","$3,077.64",,,
INTEGUMENTARY,15005,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15005,OTHER,"4,693","$436,074.56","$337,960.49",,,
INTEGUMENTARY,15005,TOTAL,"4,977","$440,054.82","$341,038.13",,,
INTEGUMENTARY,15040,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15040,OTHER,381,"$58,883.81","$45,902.19",,,
INTEGUMENTARY,15040,TOTAL,381,"$58,883.81","$45,902.19",,,
INTEGUMENTARY,15050,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15050,SG,N/A,$232.25,$182.08,,,
INTEGUMENTARY,15050,OTHER,323,"$126,547.79","$97,613.44",,,
INTEGUMENTARY,15050,TOTAL,324,"$126,780.04","$97,795.52",,,
INTEGUMENTARY,15100,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15100,SG,48,"$38,287.04","$29,730.11",,,
INTEGUMENTARY,15100,OTHER,"15,791","$10,172,591.93","$7,886,133.20",,,
INTEGUMENTARY,15100,TOTAL,"15,839","$10,210,878.97","$7,915,863.31",,,
INTEGUMENTARY,15101,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15101,SG,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15101,OTHER,"21,214","$2,410,464.12","$1,872,635.67",,,
INTEGUMENTARY,15101,TOTAL,"21,214","$2,410,464.12","$1,872,635.67",,,
INTEGUMENTARY,15110,80S,N/A,$0.00,$0.00,,,
INTEGUMENTARY,15110,SG,N/A,"$3,778.65","$2,962.45",,,
INTEGUMENTARY,15110,OTHER,"1,028","$705,319.32","$543,799.97",,,
INTEGUMENTARY,15110,TOTAL,"1,033","$709,097.97","$546,762.42",,,
INTEGUMENTARY,15111,80S,N/A,$0.00,$0.00,,,
