CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
EYE,67036,OTHER,20912,"$24,527,898.84","$19,009,489.97",,,
EYE,67036,TOTAL,23659,"$25,847,097.96","$20,028,947.80",,,
EYE,67039,80S,394,"$81,755.65","$63,922.85",,,
EYE,67039,SG,135,"$231,912.91","$178,404.56",,,
EYE,67039,OTHER,3591,"$4,891,479.00","$3,789,210.67",,,
EYE,67039,TOTAL,4120,"$5,205,147.56","$4,031,538.08",,,
EYE,67040,80S,1408,"$326,676.17","$254,113.45",,,
EYE,67040,SG,343,"$582,652.39","$447,886.03",,,
EYE,67040,OTHER,14522,"$21,712,162.12","$16,781,407.14",,,
EYE,67040,TOTAL,16273,"$22,621,490.68","$17,483,406.62",,,
EYE,67041,80S,1738,"$385,297.36","$299,721.07",,,
EYE,67041,SG,697,"$1,194,518.33","$930,979.51",,,
EYE,67041,OTHER,20283,"$29,384,069.65","$22,759,790.85",,,
EYE,67041,TOTAL,22718,"$30,963,885.34","$23,990,491.43",,,
EYE,67042,80S,3406,"$869,882.97","$674,459.50",,,
EYE,67042,SG,1147,"$1,963,340.08","$1,520,909.99",,,
EYE,67042,OTHER,36528,"$58,328,393.35","$45,180,143.61",,,
EYE,67042,TOTAL,41081,"$61,161,616.40","$47,375,513.10",,,
EYE,67043,80S,139,"$38,787.05","$30,381.82",,,
EYE,67043,SG,37,"$65,253.33","$48,589.21",,,
EYE,67043,OTHER,1438,"$2,424,996.60","$1,883,196.77",,,
EYE,67043,TOTAL,1614,"$2,529,036.98","$1,962,167.80",,,
EYE,67101,80S,N/A,$0.00,$0.00,,,
EYE,67101,SG,N/A,$0.00,$0.00,,,
EYE,67101,OTHER,641,"$435,728.48","$337,971.23",,,
EYE,67101,TOTAL,641,"$435,728.48","$337,971.23",,,
EYE,67105,80S,N/A,$0.00,$0.00,,,
EYE,67105,SG,110,"$25,396.62","$19,762.61",,,
EYE,67105,OTHER,6024,"$4,352,580.12","$3,356,147.99",,,
EYE,67105,TOTAL,6134,"$4,377,976.74","$3,375,910.60",,,
EYE,67107,80S,147,"$30,282.91","$23,318.39",,,
EYE,67107,SG,31,"$53,146.56","$40,272.13",,,
EYE,67107,OTHER,1260,"$1,686,474.83","$1,311,261.25",,,
EYE,67107,TOTAL,1438,"$1,769,904.30","$1,374,851.77",,,
EYE,67108,80S,1936,"$520,944.16","$404,122.31",,,
EYE,67108,SG,499,"$846,928.07","$647,549.83",,,
EYE,67108,OTHER,19288,"$31,748,165.89","$24,585,296.75",,,
EYE,67108,TOTAL,21723,"$33,116,038.12","$25,636,968.89",,,
EYE,67110,80S,N/A,$0.00,$0.00,,,
EYE,67110,SG,29,"$14,099.83","$11,054.27",,,
EYE,67110,OTHER,2791,"$2,406,392.54","$1,858,049.00",,,
EYE,67110,TOTAL,2820,"$2,420,492.37","$1,869,103.27",,,
EYE,67112,80S,71,"$15,106.70","$11,843.46",,,
EYE,67112,SG,N/A,"$14,383.40","$11,276.58",,,
EYE,67112,OTHER,704,"$879,255.17","$683,053.83",,,
EYE,67112,TOTAL,783,"$908,745.27","$706,173.87",,,
EYE,67113,80S,1801,"$527,185.06","$409,766.20",,,
EYE,67113,SG,328,"$559,981.39","$432,449.45",,,
EYE,67113,OTHER,15335,"$26,709,277.63","$20,652,702.24",,,
EYE,67113,TOTAL,17464,"$27,796,444.08","$21,494,917.89",,,
EYE,67115,SG,N/A,$510.24,$400.03,,,
EYE,67115,OTHER,56,"$28,880.54","$22,311.24",,,
EYE,67115,TOTAL,57,"$29,390.78","$22,711.27",,,
EYE,67120,80S,N/A,$0.00,$0.00,,,
EYE,67120,SG,27,"$25,152.75","$19,138.46",,,
EYE,67120,OTHER,1275,"$830,215.04","$646,225.15",,,
EYE,67120,TOTAL,1302,"$855,367.79","$665,363.61",,,
EYE,67121,80S,134,"$16,936.26","$13,058.52",,,
EYE,67121,SG,71,"$108,980.66","$85,416.65",,,
EYE,67121,OTHER,2127,"$2,153,778.72","$1,671,781.71",,,
EYE,67121,TOTAL,2332,"$2,279,695.64","$1,770,256.88",,,
EYE,67141,80S,N/A,$0.00,$0.00,,,
EYE,67141,SG,16,"$3,531.70","$2,498.43",,,
EYE,67141,OTHER,1648,"$822,656.35","$630,555.93",,,
EYE,67141,TOTAL,1664,"$826,188.05","$633,054.36",,,
EYE,67145,80S,N/A,$0.00,$0.00,,,
EYE,67145,SG,299,"$69,062.92","$51,372.83",,,
EYE,67145,OTHER,24428,"$12,654,685.32","$9,722,638.59",,,
EYE,67145,TOTAL,24727,"$12,723,748.24","$9,774,011.42",,,
EYE,67208,80S,N/A,$0.00,$0.00,,,
EYE,67208,SG,N/A,$219.76,$172.29,,,
EYE,67208,OTHER,221,"$117,998.08","$91,148.89",,,
EYE,67208,TOTAL,222,"$118,217.84","$91,321.18",,,
EYE,67210,SG,1075,"$249,779.34","$191,057.99",,,
EYE,67210,OTHER,83379,"$43,691,129.23","$33,576,774.64",,,
EYE,67210,TOTAL,84454,"$43,940,908.57","$33,767,832.63",,,
EYE,67218,80S,N/A,$0.00,$0.00,,,
EYE,67218,SG,N/A,"$1,300.00","$1,019.20",,,
EYE,67218,OTHER,641,"$839,242.17","$656,552.32",,,
EYE,67218,TOTAL,643,"$840,542.17","$657,571.52",,,
EYE,67220,SG,35,"$8,145.75","$6,237.93",,,
EYE,67220,OTHER,6336,"$3,576,974.42","$2,777,585.53",,,
EYE,67220,TOTAL,6371,"$3,585,120.17","$2,783,823.46",,,
EYE,67221,SG,N/A,$617.15,$483.85,,,
EYE,67221,OTHER,4222,"$1,218,359.75","$939,585.46",,,
EYE,67221,TOTAL,4226,"$1,218,976.90","$940,069.31",,,
EYE,67225,80S,N/A,$0.00,$0.00,,,
EYE,67225,OTHER,272,"$8,125.62","$6,330.75",,,
EYE,67225,TOTAL,272,"$8,125.62","$6,330.75",,,
EYE,67227,80S,N/A,$0.00,$0.00,,,
EYE,67227,SG,N/A,$460.58,$361.09,,,
EYE,67227,OTHER,296,"$208,013.98","$160,282.90",,,
EYE,67227,TOTAL,297,"$208,474.56","$160,643.99",,,
EYE,67228,80S,N/A,$0.00,$0.00,,,
EYE,67228,SG,1022,"$239,803.60","$181,560.55",,,
EYE,67228,OTHER,81005,"$81,588,097.76","$62,819,789.27",,,
EYE,67228,TOTAL,82027,"$81,827,901.36","$63,001,349.82",,,
EYE,67229,OTHER,N/A,"$2,358.41","$1,849.00",,,
EYE,67229,TOTAL,N/A,"$2,358.41","$1,849.00",,,
EYE,67250,80S,N/A,$0.00,$0.00,,,
EYE,67250,SG,N/A,$389.65,$305.49,,,
EYE,67250,OTHER,123,"$64,574.46","$50,329.53",,,
EYE,67250,TOTAL,124,"$64,964.11","$50,635.02",,,
EYE,67255,80S,919,"$74,734.73","$58,173.43",,,
EYE,67255,SG,367,"$185,592.13","$143,864.32",,,
EYE,67255,OTHER,18150,"$8,962,679.41","$6,975,130.15",,,
EYE,67255,TOTAL,19436,"$9,223,006.27","$7,177,167.90",,,
EYE,67299,80S,N/A,"$1,214.25",$952.01,,,
EYE,67299,OTHER,238,"$136,489.97","$106,201.60",,,
EYE,67299,TOTAL,247,"$137,704.22","$107,153.61",,,
EYE,67311,80S,N/A,$0.00,$0.00,,,
EYE,67311,SG,155,"$136,916.18","$104,173.40",,,
EYE,67311,OTHER,4868,"$3,567,644.85","$2,773,783.44",,,
EYE,67311,TOTAL,5023,"$3,704,561.03","$2,877,956.84",,,
EYE,67312,80S,N/A,$0.00,$0.00,,,
EYE,67312,SG,47,"$47,340.04","$36,347.35",,,
EYE,67312,OTHER,2147,"$1,816,175.31","$1,405,343.30",,,
EYE,67312,TOTAL,2194,"$1,863,515.35","$1,441,690.65",,,
EYE,67314,80S,N/A,$0.00,$0.00,,,
EYE,67314,SG,49,"$50,576.11","$38,958.74",,,
EYE,67314,OTHER,2701,"$2,061,022.64","$1,596,705.17",,,
EYE,67314,TOTAL,2750,"$2,111,598.75","$1,635,663.91",,,
EYE,67316,SG,N/A,"$3,012.93","$2,362.14",,,
EYE,67316,OTHER,267,"$235,929.21","$183,247.07",,,
EYE,67316,TOTAL,270,"$238,942.14","$185,609.21",,,
EYE,67318,80S,N/A,$0.00,$0.00,,,
EYE,67318,SG,N/A,"$2,022.81","$1,585.87",,,
EYE,67318,OTHER,246,"$175,253.68","$135,102.40",,,
EYE,67318,TOTAL,248,"$177,276.49","$136,688.27",,,
EYE,67320,80S,N/A,$0.00,$0.00,,,
EYE,67320,SG,N/A,$0.00,$0.00,,,
EYE,67320,OTHER,364,"$120,254.36","$93,763.24",,,
EYE,67320,TOTAL,364,"$120,254.36","$93,763.24",,,
EYE,67331,80S,N/A,$0.00,$0.00,,,
EYE,67331,SG,N/A,$0.00,$0.00,,,
EYE,67331,OTHER,750,"$263,016.40","$205,166.79",,,
EYE,67331,TOTAL,750,"$263,016.40","$205,166.79",,,
EYE,67332,80S,N/A,$0.00,$0.00,,,
EYE,67332,SG,N/A,$0.00,$0.00,,,
EYE,67332,OTHER,1430,"$542,490.71","$421,712.61",,,
EYE,67332,TOTAL,1430,"$542,490.71","$421,712.61",,,
EYE,67334,OTHER,158,"$50,225.58","$39,304.00",,,
EYE,67334,TOTAL,158,"$50,225.58","$39,304.00",,,
EYE,67335,80S,N/A,$0.00,$0.00,,,
EYE,67335,SG,N/A,$0.00,$0.00,,,
EYE,67335,OTHER,1475,"$249,590.73","$194,353.47",,,
EYE,67335,TOTAL,1475,"$249,590.73","$194,353.47",,,
EYE,67340,SG,N/A,$0.00,$0.00,,,
EYE,67340,OTHER,93,"$33,915.99","$26,170.68",,,
EYE,67340,TOTAL,93,"$33,915.99","$26,170.68",,,
EYE,67343,80S,N/A,$0.00,$0.00,,,
EYE,67343,SG,N/A,$0.00,$0.00,,,
EYE,67343,OTHER,334,"$170,875.97","$133,591.08",,,
EYE,67343,TOTAL,334,"$170,875.97","$133,591.08",,,
EYE,67345,OTHER,366,"$96,596.60","$74,261.70",,,
EYE,67345,TOTAL,366,"$96,596.60","$74,261.70",,,
EYE,67346,80S,N/A,$0.00,$0.00,,,
EYE,67346,OTHER,34,"$7,896.71","$6,191.03",,,
EYE,67346,TOTAL,34,"$7,896.71","$6,191.03",,,
EYE,67399,SG,N/A,$0.00,$0.00,,,
EYE,67399,OTHER,N/A,"$4,987.28","$3,910.03",,,
EYE,67399,TOTAL,N/A,"$4,987.28","$3,910.03",,,
EYE,67400,80S,N/A,$0.00,$0.00,,,
EYE,67400,SG,62,"$43,031.06","$32,014.31",,,
EYE,67400,OTHER,3219,"$2,707,399.75","$2,085,132.44",,,
EYE,67400,TOTAL,3281,"$2,750,430.81","$2,117,146.75",,,
EYE,67405,80S,N/A,$0.00,$0.00,,,
EYE,67405,SG,N/A,"$2,148.44","$1,684.38",,,
EYE,67405,OTHER,166,"$123,961.15","$95,565.73",,,
EYE,67405,TOTAL,168,"$126,109.59","$97,250.11",,,
EYE,67412,80S,N/A,$0.00,$0.00,,,
EYE,67412,SG,55,"$34,507.37","$26,741.70",,,
EYE,67412,OTHER,2421,"$2,011,368.24","$1,559,063.19",,,
EYE,67412,TOTAL,2476,"$2,045,875.61","$1,585,804.89",,,
EYE,67413,80S,N/A,$966.88,$758.06,,,
EYE,67413,SG,N/A,"$1,471.25","$1,153.46",,,
EYE,67413,OTHER,193,"$169,846.86","$131,493.92",,,
EYE,67413,TOTAL,202,"$172,284.99","$133,405.44",,,
EYE,67414,80S,24,"$4,774.57","$3,743.24",,,
EYE,67414,SG,N/A,"$13,280.70","$10,412.05",,,
EYE,67414,OTHER,394,"$540,622.87","$421,043.50",,,
EYE,67414,TOTAL,426,"$558,678.14","$435,198.79",,,
EYE,67415,SG,N/A,"$1,420.37","$1,113.57",,,
EYE,67415,OTHER,201,"$31,507.07","$24,574.64",,,
EYE,67415,TOTAL,203,"$32,927.44","$25,688.21",,,
EYE,67420,80S,13,"$3,501.14","$2,744.92",,,
EYE,67420,SG,N/A,"$1,874.67","$1,469.75",,,
EYE,67420,OTHER,170,"$291,179.14","$226,948.96",,,
EYE,67420,TOTAL,184,"$296,554.95","$231,163.63",,,
EYE,67430,SG,N/A,"$1,700.00","$1,332.80",,,
EYE,67430,OTHER,19,"$24,166.18","$18,946.26",,,
EYE,67430,TOTAL,20,"$25,866.18","$20,279.06",,,
EYE,67440,OTHER,N/A,"$11,540.79","$9,047.98",,,
EYE,67440,TOTAL,N/A,"$11,540.79","$9,047.98",,,
EYE,67445,80S,55,"$13,150.99","$10,310.25",,,
EYE,67445,SG,N/A,"$6,561.35","$5,144.12",,,
EYE,67445,OTHER,283,"$430,923.02","$334,830.99",,,
EYE,67445,TOTAL,342,"$450,635.36","$350,285.36",,,
EYE,67450,80S,17,"$4,003.93","$3,139.08",,,
EYE,67450,OTHER,113,"$152,371.98","$119,189.15",,,
EYE,67450,TOTAL,130,"$156,375.91","$122,328.23",,,
EYE,67500,SG,15,"$1,569.97","$1,230.88",,,
EYE,67500,OTHER,6912,"$521,479.23","$397,500.18",,,
EYE,67500,TOTAL,6927,"$523,049.20","$398,731.06",,,
EYE,67505,SG,N/A,$85.35,$66.92,,,
EYE,67505,OTHER,307,"$22,310.67","$16,474.90",,,
EYE,67505,TOTAL,309,"$22,396.02","$16,541.82",,,
EYE,67515,80S,N/A,$0.00,$0.00,,,
EYE,67515,SG,71,"$2,014.52","$1,579.50",,,
EYE,67515,OTHER,25068,"$2,296,265.27","$1,740,291.92",,,
EYE,67515,TOTAL,25139,"$2,298,279.79","$1,741,871.42",,,
EYE,67550,80S,N/A,$0.00,$0.00,,,
EYE,67550,SG,N/A,"$16,377.22","$12,839.71",,,
EYE,67550,OTHER,326,"$357,255.18","$279,347.20",,,
EYE,67550,TOTAL,335,"$373,632.40","$292,186.91",,,
EYE,67560,80S,N/A,$353.11,$276.84,,,
EYE,67560,SG,N/A,"$7,552.88","$5,921.46",,,
EYE,67560,OTHER,270,"$247,838.28","$192,479.29",,,
EYE,67560,TOTAL,279,"$255,744.27","$198,677.59",,,
EYE,67570,80S,N/A,$479.42,$375.86,,,
EYE,67570,SG,N/A,$0.00,$0.00,,,
EYE,67570,OTHER,95,"$110,154.57","$82,311.20",,,
EYE,67570,TOTAL,99,"$110,633.99","$82,687.06",,,
EYE,67599,OTHER,N/A,"$7,491.41","$5,873.26",,,
EYE,67599,TOTAL,N/A,"$7,491.41","$5,873.26",,,
EYE,67700,80S,N/A,$0.00,$0.00,,,
EYE,67700,SG,13,"$1,123.75",$859.55,,,
EYE,67700,OTHER,7861,"$1,880,966.29","$1,426,960.10",,,
EYE,67700,TOTAL,7874,"$1,882,090.04","$1,427,819.65",,,
EYE,67710,SG,N/A,$622.82,$488.30,,,
EYE,67710,OTHER,1103,"$166,569.90","$126,653.95",,,
EYE,67710,TOTAL,1107,"$167,192.72","$127,142.25",,,
EYE,67715,80S,N/A,$0.00,$0.00,,,
EYE,67715,SG,23,"$10,659.90","$8,357.40",,,
EYE,67715,OTHER,631,"$107,279.42","$83,809.38",,,
EYE,67715,TOTAL,654,"$117,939.32","$92,166.78",,,
EYE,67800,80S,N/A,$0.00,$0.00,,,
EYE,67800,SG,40,"$2,572.94","$1,981.70",,,
EYE,67800,OTHER,19220,"$2,455,569.25","$1,798,754.38",,,
EYE,67800,TOTAL,19260,"$2,458,142.19","$1,800,736.08",,,
EYE,67801,80S,N/A,$0.00,$0.00,,,
EYE,67801,SG,N/A,$371.02,$290.88,,,
EYE,67801,OTHER,2643,"$451,830.93","$340,799.78",,,
EYE,67801,TOTAL,2647,"$452,201.95","$341,090.66",,,
EYE,67805,SG,N/A,$430.33,$337.38,,,
EYE,67805,OTHER,1432,"$295,222.70","$226,253.60",,,
EYE,67805,TOTAL,1436,"$295,653.03","$226,590.98",,,
EYE,67808,SG,12,"$6,713.25","$5,231.15",,,
EYE,67808,OTHER,466,"$208,699.49","$160,254.09",,,
EYE,67808,TOTAL,478,"$215,412.74","$165,485.24",,,
EYE,67810,80S,N/A,$0.00,$0.00,,,
EYE,67810,SG,45,"$4,107.30","$3,089.82",,,
EYE,67810,OTHER,36219,"$5,687,691.37","$4,256,188.10",,,
EYE,67810,TOTAL,36264,"$5,691,798.67","$4,259,277.92",,,
EYE,67820,80S,N/A,$8.32,$6.53,,,
EYE,67820,SG,N/A,$136.18,$106.80,,,
EYE,67820,OTHER,251826,"$13,110,977.20","$9,659,069.42",,,
EYE,67820,TOTAL,251833,"$13,111,121.70","$9,659,182.75",,,
EYE,67825,80S,N/A,$0.00,$0.00,,,
EYE,67825,SG,1177,"$50,206.18","$39,365.36",,,
EYE,67825,OTHER,8270,"$1,042,123.17","$779,845.13",,,
EYE,67825,TOTAL,9447,"$1,092,329.35","$819,210.49",,,
EYE,67830,SG,N/A,"$1,720.87","$1,349.16",,,
EYE,67830,OTHER,901,"$174,866.11","$134,654.76",,,
EYE,67830,TOTAL,908,"$176,586.98","$136,003.92",,,
EYE,67835,80S,N/A,$0.00,$0.00,,,
EYE,67835,OTHER,111,"$48,566.74","$37,830.21",,,
EYE,67835,TOTAL,111,"$48,566.74","$37,830.21",,,
EYE,67840,80S,N/A,$0.00,$0.00,,,
EYE,67840,SG,428,"$56,009.48","$43,402.08",,,
EYE,67840,OTHER,51800,"$12,615,793.72","$9,607,841.83",,,
EYE,67840,TOTAL,52228,"$12,671,803.20","$9,651,243.91",,,
EYE,67850,SG,N/A,$552.07,$432.81,,,
EYE,67850,OTHER,5620,"$1,169,165.79","$890,195.62",,,
EYE,67850,TOTAL,5626,"$1,169,717.86","$890,628.43",,,
EYE,67875,80S,N/A,$0.00,$0.00,,,
EYE,67875,SG,368,"$74,153.16","$57,937.23",,,
EYE,67875,OTHER,9200,"$1,010,704.42","$785,818.47",,,
EYE,67875,TOTAL,9568,"$1,084,857.58","$843,755.70",,,
EYE,67880,80S,N/A,$0.00,$0.00,,,
EYE,67880,SG,59,"$32,279.65","$25,248.10",,,
EYE,67880,OTHER,3589,"$1,308,709.03","$1,015,817.70",,,
EYE,67880,TOTAL,3648,"$1,340,988.68","$1,041,065.80",,,
EYE,67882,80S,N/A,$0.00,$0.00,,,
EYE,67882,SG,36,"$25,166.15","$19,130.57",,,
EYE,67882,OTHER,1478,"$690,786.05","$538,010.76",,,
EYE,67882,TOTAL,1514,"$715,952.20","$557,141.33",,,
EYE,67900,80S,N/A,$0.00,$0.00,,,
EYE,67900,SG,1335,"$1,169,746.84","$903,814.46",,,
EYE,67900,OTHER,19408,"$12,867,797.60","$9,987,503.56",,,
EYE,67900,TOTAL,20743,"$14,037,544.44","$10,891,318.02",,,
EYE,67901,SG,49,"$30,602.24","$23,470.38",,,
EYE,67901,OTHER,785,"$577,622.82","$445,298.23",,,
EYE,67901,TOTAL,834,"$608,225.06","$468,768.61",,,
EYE,67902,80S,N/A,$0.00,$0.00,,,
EYE,67902,SG,N/A,"$8,130.12","$6,206.68",,,
EYE,67902,OTHER,131,"$117,973.85","$92,260.91",,,
EYE,67902,TOTAL,140,"$126,103.97","$98,467.59",,,
EYE,67903,80S,N/A,$0.00,$0.00,,,
EYE,67903,SG,301,"$187,016.30","$145,981.12",,,
EYE,67903,OTHER,5382,"$3,385,238.37","$2,628,277.92",,,
EYE,67903,TOTAL,5683,"$3,572,254.67","$2,774,259.04",,,
EYE,67904,80S,N/A,$0.00,$0.00,,,
EYE,67904,SG,3277,"$2,018,681.68","$1,562,983.27",,,
EYE,67904,OTHER,58053,"$42,507,683.78","$32,935,668.13",,,
EYE,67904,TOTAL,61330,"$44,526,365.46","$34,498,651.40",,,
EYE,67906,OTHER,33,"$18,415.84","$14,191.49",,,
EYE,67906,TOTAL,33,"$18,415.84","$14,191.49",,,
EYE,67908,80S,N/A,$0.00,$0.00,,,
EYE,67908,SG,272,"$182,933.74","$141,333.08",,,
EYE,67908,OTHER,5982,"$3,534,972.43","$2,743,137.28",,,
EYE,67908,TOTAL,6254,"$3,717,906.17","$2,884,470.36",,,
EYE,67909,SG,N/A,"$2,813.58","$2,205.86",,,
EYE,67909,OTHER,284,"$139,263.60","$107,960.61",,,
EYE,67909,TOTAL,288,"$142,077.18","$110,166.47",,,
EYE,67911,80S,N/A,$0.00,$0.00,,,
EYE,67911,SG,108,"$61,434.92","$47,842.63",,,
EYE,67911,OTHER,4530,"$2,361,083.14","$1,833,251.19",,,
EYE,67911,TOTAL,4638,"$2,422,518.06","$1,881,093.82",,,
EYE,67912,80S,N/A,$0.00,$0.00,,,
EYE,67912,SG,42,"$26,258.01","$20,586.32",,,
EYE,67912,OTHER,1700,"$798,051.17","$619,056.46",,,
EYE,67912,TOTAL,1742,"$824,309.18","$639,642.78",,,
EYE,67914,80S,N/A,$0.00,$0.00,,,
EYE,67914,SG,58,"$35,611.96","$27,711.76",,,
EYE,67914,OTHER,2628,"$1,078,445.37","$839,147.25",,,
EYE,67914,TOTAL,2686,"$1,114,057.33","$866,859.01",,,
EYE,67915,SG,N/A,"$1,127.54",$884.00,,,
EYE,67915,OTHER,393,"$112,129.95","$86,398.07",,,
EYE,67915,TOTAL,403,"$113,257.49","$87,282.07",,,
EYE,67916,80S,N/A,$0.00,$0.00,,,
EYE,67916,SG,88,"$58,565.76","$45,603.47",,,
EYE,67916,OTHER,3509,"$1,829,110.46","$1,417,313.38",,,
EYE,67916,TOTAL,3597,"$1,887,676.22","$1,462,916.85",,,
EYE,67917,80S,N/A,$0.00,$0.00,,,
EYE,67917,SG,1754,"$1,039,534.57","$807,881.35",,,
EYE,67917,OTHER,34118,"$18,276,203.84","$14,195,829.87",,,
EYE,67917,TOTAL,35872,"$19,315,738.41","$15,003,711.22",,,
EYE,67921,80S,N/A,$0.00,$0.00,,,
EYE,67921,SG,194,"$118,495.22","$91,582.80",,,
EYE,67921,OTHER,5022,"$2,169,191.47","$1,676,827.94",,,
EYE,67921,TOTAL,5216,"$2,287,686.69","$1,768,410.74",,,
EYE,67922,SG,N/A,$515.40,$311.04,,,
EYE,67922,OTHER,147,"$36,465.31","$27,566.83",,,
EYE,67922,TOTAL,150,"$36,980.71","$27,877.87",,,
EYE,67923,SG,65,"$45,018.46","$34,734.25",,,
EYE,67923,OTHER,2780,"$1,519,397.55","$1,176,284.10",,,
EYE,67923,TOTAL,2845,"$1,564,416.01","$1,211,018.35",,,
EYE,67924,80S,N/A,$0.00,$0.00,,,
EYE,67924,SG,1634,"$1,112,723.13","$868,175.06",,,
EYE,67924,OTHER,16158,"$9,322,156.21","$7,236,995.05",,,
EYE,67924,TOTAL,17792,"$10,434,879.34","$8,105,170.11",,,
EYE,67930,SG,N/A,$218.26,$171.12,,,
EYE,67930,OTHER,319,"$81,516.44","$62,590.91",,,
EYE,67930,TOTAL,320,"$81,734.70","$62,762.03",,,
EYE,67935,80S,N/A,$0.00,$0.00,,,
EYE,67935,SG,N/A,"$6,588.82","$5,165.65",,,
EYE,67935,OTHER,853,"$370,737.40","$286,834.03",,,
EYE,67935,TOTAL,861,"$377,326.22","$291,999.68",,,
EYE,67938,80S,N/A,$0.00,$0.00,,,
EYE,67938,SG,11,"$1,165.47",$913.70,,,
EYE,67938,OTHER,2563,"$557,618.09","$425,636.37",,,
EYE,67938,TOTAL,2574,"$558,783.56","$426,550.07",,,
EYE,67950,80S,N/A,$0.00,$0.00,,,
EYE,67950,SG,1684,"$796,328.06","$622,397.09",,,
EYE,67950,OTHER,9954,"$4,408,269.45","$3,432,880.66",,,
EYE,67950,TOTAL,11638,"$5,204,597.51","$4,055,277.75",,,
EYE,67961,80S,N/A,$561.35,$440.11,,,
EYE,67961,SG,1207,"$637,403.68","$497,090.19",,,
EYE,67961,OTHER,10483,"$5,131,973.41","$3,985,914.47",,,
EYE,67961,TOTAL,11697,"$5,769,938.44","$4,483,444.77",,,
EYE,67966,80S,N/A,$0.00,$0.00,,,
EYE,67966,SG,286,"$212,646.04","$165,855.42",,,
EYE,67966,OTHER,8881,"$5,874,565.91","$4,567,675.27",,,
EYE,67966,TOTAL,9167,"$6,087,211.95","$4,733,530.69",,,
EYE,67971,80S,N/A,$0.00,$0.00,,,
EYE,67971,SG,99,"$61,584.04","$47,539.65",,,
EYE,67971,OTHER,1743,"$1,098,111.86","$854,881.46",,,
EYE,67971,TOTAL,1842,"$1,159,695.90","$902,421.11",,,
EYE,67973,80S,16,"$2,630.98","$2,062.71",,,
EYE,67973,SG,48,"$50,872.14","$39,766.10",,,
EYE,67973,OTHER,1321,"$1,302,716.09","$1,015,486.11",,,
EYE,67973,TOTAL,1385,"$1,356,219.21","$1,057,314.92",,,
EYE,67974,80S,N/A,$540.67,$423.88,,,
EYE,67974,SG,11,"$7,173.97","$5,624.36",,,
EYE,67974,OTHER,398,"$385,512.64","$300,734.60",,,
EYE,67974,TOTAL,412,"$393,227.28","$306,782.84",,,
EYE,67975,80S,N/A,$0.00,$0.00,,,
EYE,67975,SG,40,"$31,077.83","$23,812.74",,,
EYE,67975,OTHER,1621,"$1,134,221.38","$877,566.83",,,
EYE,67975,TOTAL,1661,"$1,165,299.21","$901,379.57",,,
EYE,67999,SG,N/A,$0.00,$0.00,,,
EYE,67999,OTHER,228,"$67,651.25","$52,772.31",,,
EYE,67999,TOTAL,228,"$67,651.25","$52,772.31",,,
EYE,68020,SG,N/A,$129.77,$101.73,,,
EYE,68020,OTHER,3191,"$376,903.22","$281,618.12",,,
EYE,68020,TOTAL,3194,"$377,032.99","$281,719.85",,,
EYE,68040,OTHER,3489,"$302,561.85","$232,204.81",,,
EYE,68040,TOTAL,3489,"$302,561.85","$232,204.81",,,
EYE,68100,80S,N/A,$0.00,$0.00,,,
EYE,68100,SG,16,"$1,390.12","$1,052.73",,,
EYE,68100,OTHER,1525,"$185,087.01","$141,659.05",,,
EYE,68100,TOTAL,1541,"$186,477.13","$142,711.78",,,
EYE,68110,80S,N/A,$0.00,$0.00,,,
EYE,68110,SG,69,"$8,750.00","$6,600.96",,,
EYE,68110,OTHER,4556,"$810,692.42","$616,799.68",,,
EYE,68110,TOTAL,4625,"$819,442.42","$623,400.64",,,
EYE,68115,80S,N/A,$0.00,$0.00,,,
EYE,68115,SG,38,"$27,391.94","$20,822.42",,,
EYE,68115,OTHER,2483,"$789,896.03","$611,215.18",,,
EYE,68115,TOTAL,2521,"$817,287.97","$632,037.60",,,
EYE,68130,SG,N/A,"$3,792.57","$2,973.38",,,
EYE,68130,OTHER,471,"$212,539.69","$165,827.35",,,
EYE,68130,TOTAL,478,"$216,332.26","$168,800.73",,,
EYE,68135,SG,N/A,$559.66,$438.78,,,
EYE,68135,OTHER,596,"$74,736.21","$57,505.07",,,
EYE,68135,TOTAL,604,"$75,295.87","$57,943.85",,,
EYE,68200,80S,N/A,$0.00,$0.00,,,
EYE,68200,SG,135,"$3,505.61","$2,742.60",,,
EYE,68200,OTHER,21938,"$611,559.87","$465,204.53",,,
EYE,68200,TOTAL,22073,"$615,065.48","$467,947.13",,,
EYE,68320,80S,N/A,$0.00,$0.00,,,
EYE,68320,SG,1838,"$1,718,187.55","$1,345,360.00",,,
EYE,68320,OTHER,5640,"$3,844,462.61","$2,988,042.14",,,
EYE,68320,TOTAL,7478,"$5,562,650.16","$4,333,402.14",,,
EYE,68325,SG,N/A,"$7,534.82","$5,907.28",,,
EYE,68325,OTHER,122,"$86,836.11","$67,592.88",,,
EYE,68325,TOTAL,129,"$94,370.93","$73,500.16",,,
EYE,68326,80S,N/A,$0.00,$0.00,,,
EYE,68326,SG,50,"$29,947.13","$23,363.28",,,
EYE,68326,OTHER,2758,"$1,543,931.69","$1,200,381.30",,,
